Tweet,Label
Zum Nachdenken anregen. Deutschland 2017 unter Merkel Asylpolitik falscheToleranz Islamisierung 1DDRIVE… ,0
ROTFL.... Linke Gruene SPD AfD Islamisierung Islam = TOTALITAeRE faschistische Diktatur! ,0
  Wer entscheidet ueber FakeNews? Der Blockwart? Der Gauleiter? Die Gestapo? Die Stasi? Merkel? Maas? Zensur ist Dikta…,0
  Oesterreich geht den richtigen Weg. Asyl AfD btw17 * ,0
  AfD darf die Presse nicht einfach ausschliessen  - Staatsrechtler sieht Grenze zum Verfassungswidrigen erreicht! ,0
  In Westerholz stellten sich 300 Menschen der AfD und Storch entgegen. Trixi heult und zetert. Mimimi noafd ,0
  Mohammed war ein guter Mann. Islamisierung im katholischen Religionsunterricht ,0
  Der politisch unverdaechtige Prof. Patzelt trat bei einem Kongress der AfD auf. Nun brannte sein Auto Demokraten ,0
  Bjoern Hoecke bittet um seine Abschiebung! Aber wie immer uebertreibt er masslos in der Selbsteinschaetzung.AfD ,0
Tya Abkacken vor dem Endsieg hat ja schon Tradition in diesen kreisen afd ,0
  Solange die AfD mit der Neuen Rechten verwoben ist sollte sie ausgegrenzt werden. ,0
  Erdogan: Tuerkinnen in EU sollen je 5 Kinder kriegen und so das faschistische Europa veraendern Islamisierung... ,0
  Es gibt keine Islamfeindlichkeit sondern lediglich Widerstand gegen die Islamisierung. Und dieser ist Christenpflicht. z…,0
  Befreiung von der Schule wegen Freitagsgebet aber eine Islamisierung findet nicht statt. ,0
Die AfD schrumpft. Das gefaellt deren Hauptsponsor Putin absolut nicht. Aber der Rubel war ja noch nie eine stabile Waehrung.,0
  Verpflichtung zur Ueberparteilichkeit in ARD- und ZDF-Politikrunden?   Alternative fuer Deutschland AfD ,0
  Wenn der Berliner AfD-Politiker munter twittert antwortet die BVG kess ,0
  AfD Was zaehlt ist DER real existierende ISlam und nicht dein Traumschloss in Wolkenkuckucksheim Terror,0
afd hat iZenit bereits ueberschritten. Alterstarrsinnige Funktionaere halb mumifiziert haben das zu verantworten ,0
  Die AfD moechte dieses Ergebnis ihrer Anfrage nicht verbreiten ,0
  Noe wir sind fuer direkte Demokratie da kann ja nicht jeder gucken kommen!  AfD ,0
 Bleibt nur zu hoffen das die deutschen Juden verstehen das dieses mal die Gefahr von Links kommt! AfD gegen Antisemitismus,0
  . Fake! Der  weiss das genau. Der von ihm zitierte linke Troll ist kein AfD Fangirl  schon ga…,0
Noe wir sind fuer direkte Demokratie da kann ja nicht jeder gucken kommen!  AfD ,1
  .  Viel Erfolg bei Maischberger! ,0
  JETZT den YouTube-Kanal der  abonnieren. Zur ltwsh am 07. Mai AfD waehlen. KlarzurWende ,0
  Wir als AfD sollten Donald Trump zum Beispiel nehmen und einen anti-Establishment Wahlkampf fuehren: Die Menschen wollen…,0
  Familie ist Keimzelle unserer Nation. Die AfD bekennt sich zur traditionellen Familie von Vater Mutter  moeglichst vi…,0
  . U.a. ob des vorherrschenden Anti-AfD-Klimas an dem auch Sie eifrig mitarbeiten. Allensbach = pers. B…,0
   Wer redet denn von Manipulation? Die Leute trauen sich derzeit nicht sich im pers. Gespraech zur AfD zu…,0
  Der ehemalige Schatzmeister der bayerischen AfD tritt aus. Ist ihm zu weit nach rechts gerueckt. NoAfD ,0
Die Lex AfD des Bundestags ,0
Och noe! Der Trump hat doch solch integre Charaktere an seiner Seite ...  GOP AfD ,0
  St.Wendel: AfD-ler beantragt Parteiausschluss Michel Doerrs wegen Unregelmaessigkeiten bei internen Wahlen.Doerr weist Vorwurf z…,0
Ihre eigener Account tut dies bereits. Aiuch die AfD selbst hat sich zum Nazitum in Bezug auf das Koelsch-Verbot be… ,0
   Nun ja mit Schulz wird es immer mehr zu einem Zweikampf.   Merkel AfD,0
  Nein die AfD will Arbeitslager fuer Arbeitslose. Wahlprogramm lesen hilft. ,0
   Wichtig ist aber wie immer eins:  Trotz alluh akbar hat das nichts mit Islam zu tun!  Barmbeck STOPI…,0
 Wichtig ist aber wie immer eins:  Trotz alluh akbar hat das nichts mit Islam zu tun!  Barmbeck… ,0
Die Multikulturalisierung Europas bedeutet nichts anderes als Islamisierung StopIslam Islamistheproblem  ,0
Sanbonaie Madota Nama Nkosiegas   Good day ladies and gentlemen Zulu translated   AllLivesMatter LetUsPray,0
  Was??  AnimalsMatter! Meinen Vorschlag schreibe ich hier besser nicht....… ,0
   Ein Menschen verachtender Todeskult!  IslamIsTheProblem MuslimBan CloseBorders,0
    Entlassen! Sofort! Was macht der naechste Woche und redet sich mit seiner Menschen verachtenden Reli…,0
  Entlassen! Sofort! Was macht der naechste Woche und redet sich mit seiner Menschen veracht… ,0
Morgens um halb 7 in Deutschland....  IslamIsTheProblem MuslimBan MerkelMussWeg Remigration DefendEurope  ,0
 Islamopandering! islamistheproblem,0
 Ist das uebel!!! Und da gibt es immer noch Leute die uns fuer verrueckt halten...… ,0
    Ganz schlimm.... und diese Drohung ist ein Aufruf an alle sprengglaeubigen Schwachkoepfe des IS - gefaehr…,0
  Ganz schlimm.... und diese Drohung ist ein Aufruf an alle sprengglaeubigen Schwachkoepfe des I… ,0
Wer ist eigentlich ein Auslaender?  IslamIsTheProblem Remigration DefendEurope DeutscheKultur  Btw17  AfD  ,0
  Hey Migranten! Geh zurueck zu deinen Sandloechern!  BanIslam IslamIsTheProblem,0
Schon vergessen?  NEIN!  MerkelMussWeg IslamIsTheProblem BanIslam Btw17 AfD! ,0
Steven Hawking FDR Ralph Braun Marlee Matlin Stevie Wonder Helen Keller  AllLivesMatter  lifeisprecious  FightForCharlieGard ,0
  Feminismus ist nicht wichtig Mann gehoert zur Frau und Frau zum Mann und nicht Mann und Mann und Frau und Frau Allli…,0
Martin Schulz calls for ban on Erdoğan rallies in Germany POLITICO  islamistheProblem deislamize BanislamicVeils ,0
   Die ueben vielleicht schon wie fliege ich unbeschadet vom Hochhaus?… ,0
  Hahaha ...Und vorher friert die Hoelle zu!  Mr. Lala Muh   I don`t believe in fairy… ,0
 BLM ist eine rassistische Vereinigung und sonst gar nichts. AllLivesMatter,0
*mutes Duterte Mocha Uson and alllivesmatter* ,0
regrann from shutemdown52  -  dropsmic aintthatsomeshitt alllivesmatter hiprocrosy… ,0
Toedliche Schuesse auf Philando Castile: Jury spricht Polizisten frei ,0
     Ich hab den Kanal sowas von voll von diesem Krimigranten Gesindel MerkelMussWeg IslamIsT…,0
   Ich hab den Kanal sowas von voll von diesem Krimigranten Gesindel MerkelMussWeg… ,0
 Ja BlackLivesMatter ist nicht rasisstisch. Haetten sie mal lieber AllLivesMatter gemacht. Obwohl Ras… ,0
  Ich komm dann zu dir und frage nach Asyl  wenn hier alles brennt.   Danke MadMerkel!… ,0
  Dafuer wirst du als Nazi und Volksverhetzer verhaftet.  MarchAgainstSharia… ,0
   Merkel haelt sich halt fuer alternativlos Macht berauscht und verzerrt die Wahrnehmung,0
   Dass sind Sie..... die wilden Merkel Facharbeiter! Warum hat da nicht jemand von den Gruene´n gesessen?,0
 Dass sind Sie..... die wilden Merkel Facharbeiter! Warum hat da nicht jemand von den Gruene´n gesessen?,0
  Man muss es einfach mal klar und deutlich aussprechen: Wir brauchen ein Rueckfuehrungsgesetz  Und ausserdem muss Merkel we…,0
  und dann wird Merkel CDU immer noch gewaehlt fuer mich unglaublich ,0
 Naja... Was wird Merkel wohl machen? Probleme aussitzen natuerlich!,0
  Sollte Merkel politische Quadratur des Kreises gelingen gaebe es eine Legislatur der Steilvorlagen fuer die AfD! ,0
  Merkel spricht ein Machtwort bei den Jamaika-Sondierungen (Cartoon Sakurai) ,0
  In Berlin weitet sich der staatliche Kontrollverlust aus -  Das Versagen hat System. ,0
Nicht nur Schulz sondern vor allem Merkel ist die Wahlhelferin der AfD - solange sie an der Spitze istwaehlen v… ,0
Huch da haelt sich ja jemand vom anderen Lager nicht an den Soros-Merkel-Kalergi-Hooton-Plan!… ,0
  Jetzt werden sogar schon Richter durch Fluechtlinge bereichert. War sicher schon immer so in Merkels Buntland? ,0
  Wen meinte Merkel denn mit wir die ihr Versagen schaffen sollen? Die Sicherheitsbehoerden wohl nicht!  ,0
AFD     und tschuesssss .... .. vergesst die merkel nicht einzupacken . ,0
  Merkel weiss nicht was sie anders machen soll? So ziemlich alles! AfD Merkel ,0
  Widerstand aus allen Richtungen: Merkel steht in Europa faktisch alleine da ,0
  Die Merkel CDU verteidigt selbstverstaendlich gerne die Linke. Das wird vermutlich ohnehin der naechste Koalitionspart…,0
      Ein wichtiges Thema von vielen. Man muss aber auch Wissen wie es geh…,0
 Deutsche Bundesregierung entscheidet wieder mal fuer das eigentlich die EU zustaendig ist! Diese… ,0
Die Merkel CDU verteidigt selbstverstaendlich gerne die Linke. Das wird vermutlich ohnehin der naechste Koalitions… ,0
 Herrn Toennies gehts ein bisschen wie der Autoindustrie - von Merkels  eingelullt verpassen sie den Aufbruch.,0
  Sehr eindringlicher+z Mit-/Nachdenken anregender Artikel-s.u. CDU Merkel CSU SPD Seehofer Gruene FDP DieLinke ,0
  ...nun sind sie halt da. Merkel MerkelMussWeg ,0
   Es ist ein seltsames Denkmal das Merkel eines Tages gesetzt werden wird! Deutschland,0
GESELLSCHAFT im BLOG  INVASION nicht VOeLKERWANDERUNG  ,0
  OFFENE GRENZEN FUeR ALLE Dafuer stehen Merkel dieLinke dafuer buergt peter_simone  Eine Einzelkaempferin sieht das anders…,0
Deutschland ein Land in dem man gut und gerne lebt. Danke Frau Merkel  ,0
   Bin gespannt wenn sie ihn haben auf was der Anwalt plaediert. Hatte der etwa auch eine schlechte Kindheit? Mir wir…,0
Deutschland ein Land in dem man gut und gerne lebt. Danke Frau Merkel ,0
Sehr eindringlicher+z Mit-/Nachdenken anregender Artikel-s.u. CDU Merkel CSU SPD Seehofer Gruene FDP DieLinke ,0
  Tuerkische Tradition: Pistolenschuesse bei Hochzeit in Bonn.   Merkel: Wo ist das Problem? ,0
        Da… ,0
„Leute mit niedriger kognitiver Kompetenz“ - Thilo Sarrazin EXKLUSIV: ,0
Widerstand aus allen Richtungen: Merkel steht in Europa faktisch alleine da ,0
  Mir doch egal ob Fluechtlinge euch die bezahlbaren Wohnungen wegnehmen. Jetzt sind sie halt da! Merkel hartaberfair…,0
  Laschet meint Merkel wuerde im Volk grosse Unterstuetzung geniessen. Klar! Dswg wurde sie auch im Wahlkampf stetig ausgep…,0
„Spahn statt Merkel“ - FDP: Koalition nur ohne Merkel! ,0
  Neues aus der Parallelgesellschaft: Schwesternnetzwerke bringen Kindern das Toeten bei. ReligionDesFriedens. Kandel ist ba…,0
  Daaaa... die koennens und da machen es die Politclowns ganz von selber !!! Da braucht das Volk Buerger bzw das Fuer DO…,0
ARCHITEKTENHAUS Das Geheimnis der Grundlage Asylantenkrise von Bundeskanzlerin Frau Dr. Merkel ist gelueftet: ,0
   Ich empfehle dieses Verbrechergesinde endlich ausser Landes zu schaffen! Oder ist deren Anwesenheit un…,0
  Jobcenter Hartz4 Mutti Merkel  droht mit sozialer Kaelte Banannenrepublik Nahles GroKo Unsozial Diaeten Pension…,0
 koennte hinkommen wenn man die Zahl der Drogendealer einrechnet. Hier in Frankfurt hat sich die Zahl seit der… ,0
Von Afghanen getoetetes Maedchen von Kandel: Alles noch viel schlimmer als gedacht  Merkel Merkelmussweg CDU CSU… ,0
  Wieder musste ein unschuldiger Mensch mit seinem Leben fuer die verfehlte Fluechtlingspolitik bezahlen....  Wieviele Morde…,0
Was die politische Klasse derzeit vorfuehrt ist eine Anleitung zur Politikverdrossenheit! Merkel GroKo ,0
   Merkel wird erzaehlen dass man noch verbessern muss man aber schon viel geschafft hat u. auf einem gut…,0
Sie wollten noch vor den Wahlen die Beitrittsverhandlungen aussetzen. Nichts mehr zu hoeren davon. Vor den Wahlen wi… ,0
 Das ist der Preis fuer das die deutschen bezahlen muessen dafuer das dieser Weibsteufel Merkel als gut M… ,0
 Ich empfehle dieses Verbrechergesinde endlich ausser Landes zu schaffen! Oder ist deren Anwesenhei… ,0
   will „totes Partei-Pferd“ bis 2021 reiten - wie kaputt muss man dazu sein? ,0
Schon komisch kaum ist Deutschland Fuehrungslos laeuft die Schuldenuhr rueckwaerts. Traurig das man seid September k… ,0
   .... Sorry aber ich halt Fan von Angela Merkel und ich bin sicher Historiker werden sie… ,0
  Umfragen haben ergeben: Fast die Haelfte der Deutschen scheinen sich ploetzlich ein Ende der Merkel -Kanzlerschaft zu wuens…,0
  Ich freu mich aber warum lassen die Transatlantiker und Bilderberger Merkel fallen? ,0
  Die deutsche Bevoelkerung....die wahren Schutzsuchenden ! Wir suchen Schutz hinter BetonkloetzenAbsperrungenSecurity u…,0
    Die Planspiele stehen lange um das Ende von Merkel zum (Neu-) Anfang der CDU zu machen leider mit den Taetern von heute...,0
  Ein 15jaehriges Maedchen wird von einem Afghanen erstochen... Schauen wir mal zu den linken Twitterern. Kein Bedauern kei…,0
  Italien oeffnet humanitaeren Korridor fuer Fluechtlinge aus Lybien. Wichtiger Schritt angesichts von 3.116 Toten im Mittelmee…,0
 Ups. Und wieder recht gehabt. Auslaender killt Deutsche. Danke Merkel. Dir faellt nichts ein was du haettest be… ,0
  BILD dazu: Afghane ersticht Maedchen (15) nach Trennung. Abdul D. (Anm.: Angeblich 15) reiste 2016 illegal nach Deutschland e…,0
   Man konnte die weitere Entwicklung also spaetestens 2016 abschaetzen als Merkel Pack in einen besetzten Kinderwagen sprang...,0
  6 zitierte Provinzzeitungen sind noch keine Stimmung gegen Merkel: Irre was alles bei der kanzlerin abgeladen wird  was…,0
   Wenn Merkel sagt: Integrationskurs fuer Deutsche Meint Sie tatsaechlich: Umerziehungslager fuer Dissidenten h…,0
6 zitierte Provinzzeitungen sind noch keine Stimmung gegen Merkel: Irre was alles bei der kanzlerin abgeladen w… ,0
  Hannover 2016 Gelsenkirchen 2016 Wuerzburg 2016 Muenchen 2016 Ansbach 2016 Breitscheidplatz 2016 Duesseldorfer 2017 Ham…,0
Sicherlich geht die Kanzlerschaft von Merkel zu Ende weil sie nach 16 Jahren Kanzlerschaft sicherlich nicht noch… ,0
 will „totes Partei-Pferd“ bis 2021 reiten - wie kaputt muss man dazu sein? ,0
  Macht mal den Test und fragt morgen mal Menschen die ihr kennt ob sie den Fall Kandel kennen - das Nachrichten-Unterdr…,0
  Die Stellungnahme der ARD ist eine Beleidigung die ihres gleichen sucht. Die haben schon ueber sinnlosere Sachen berichtet!…,0
  Manche Schlagzeilen sprechen fuer sich. Da muss man nicht mehr viel zu schreiben. Kandel InnereSicherheit Migration GroKo…,0
Merkel muss weg! Allerdings wuerde ich ihr auch einen langsamen politischen Tod als Kanzlerin goennen!,0
